anyo,id_territori,territori,nivel_territorial,sexe,valor
2018,,Banyoles,municipi,Dones,9874
2018,,Banyoles,municipi,Total,19615
2018,,Barbens,municipi,Homes,505
2018,,Barbens,municipi,Dones,434
2018,,Barbens,municipi,Total,939
2018,,Barberà de la Conca,municipi,Homes,258
2018,,Barberà de la Conca,municipi,Dones,218
2018,,Barberà de la Conca,municipi,Total,476
2018,,Barberà del Vallès,municipi,Homes,16167
2018,,Barberà del Vallès,municipi,Dones,16672
2018,,Barberà del Vallès,municipi,Total,32839
2018,,Barcelona,municipi,Homes,765962
2018,,Barcelona,municipi,Dones,854381
2018,,Barcelona,municipi,Total,1620343
2018,,"Baronia de Rialb, la",municipi,Homes,121
2018,,"Baronia de Rialb, la",municipi,Dones,110
2018,,"Baronia de Rialb, la",municipi,Total,231
2018,,Bàscara,municipi,Homes,521
2018,,Bàscara,municipi,Dones,479
2018,,Bàscara,municipi,Total,1000
2018,,Bassella,municipi,Homes,113
2018,,Bassella,municipi,Dones,118
2018,,Bassella,municipi,Total,231
2018,,Batea,municipi,Homes,944
2018,,Batea,municipi,Dones,954
2018,,Batea,municipi,Total,1898
2018,,Bausen,municipi,Homes,34
2018,,Bausen,municipi,Dones,30
2018,,Bausen,municipi,Total,64
2018,,Begues,municipi,Homes,3440
2018,,Begues,municipi,Dones,3521
2018,,Begues,municipi,Total,6961
2018,,Begur,municipi,Homes,1972
2018,,Begur,municipi,Dones,1962
2018,,Begur,municipi,Total,3934
2018,,Belianes,municipi,Homes,265
2018,,Belianes,municipi,Dones,260
2018,,Belianes,municipi,Total,525
2018,,Bellaguarda,municipi,Homes,160
2018,,Bellaguarda,municipi,Dones,141
2018,,Bellaguarda,municipi,Total,301
2018,,Bellcaire d'Empordà,municipi,Homes,328
2018,,Bellcaire d'Empordà,municipi,Dones,343
2018,,Bellcaire d'Empordà,municipi,Total,671
2018,,Bellcaire d'Urgell,municipi,Homes,634
2018,,Bellcaire d'Urgell,municipi,Dones,618
2018,,Bellcaire d'Urgell,municipi,Total,1252
2018,,Bell-lloc d'Urgell,municipi,Homes,1129
2018,,Bell-lloc d'Urgell,municipi,Dones,1160
2018,,Bell-lloc d'Urgell,municipi,Total,2289
2018,,Bellmunt d'Urgell,municipi,Homes,94
2018,,Bellmunt d'Urgell,municipi,Dones,99
2018,,Bellmunt d'Urgell,municipi,Total,193
2018,,Bellmunt del Priorat,municipi,Homes,156
2018,,Bellmunt del Priorat,municipi,Dones,144
2018,,Bellmunt del Priorat,municipi,Total,300
2018,,Bellprat,municipi,Homes,46
2018,,Bellprat,municipi,Dones,28
2018,,Bellprat,municipi,Total,74
2018,,Bellpuig,municipi,Homes,2635
2018,,Bellpuig,municipi,Dones,2425
2018,,Bellpuig,municipi,Total,5060
2018,,Bellvei,municipi,Homes,1120
2018,,Bellvei,municipi,Dones,1070
2018,,Bellvei,municipi,Total,2190
2018,,Bellver de Cerdanya,municipi,Homes,1021
2018,,Bellver de Cerdanya,municipi,Dones,958
2018,,Bellver de Cerdanya,municipi,Total,1979
2018,,Bellvís,municipi,Homes,1149
2018,,Bellvís,municipi,Dones,1117
2018,,Bellvís,municipi,Total,2266
2018,,Benavent de Segrià,municipi,Homes,768
2018,,Benavent de Segrià,municipi,Dones,700
2018,,Benavent de Segrià,municipi,Total,1468
2018,,Benifallet,municipi,Homes,342
2018,,Benifallet,municipi,Dones,372
2018,,Benifallet,municipi,Total,714
2018,,Benissanet,municipi,Homes,620
2018,,Benissanet,municipi,Dones,522
2018,,Benissanet,municipi,Total,1142
2018,,Berga,municipi,Homes,7979
2018,,Berga,municipi,Dones,8220
2018,,Berga,municipi,Total,16199
2018,,Besalú,municipi,Homes,1161
2018,,Besalú,municipi,Dones,1306
2018,,Besalú,municipi,Total,2467
2018,,Bescanó,municipi,Homes,2493
2018,,Bescanó,municipi,Dones,2448
2018,,Bescanó,municipi,Total,4941
2018,,Beuda,municipi,Homes,101
2018,,Beuda,municipi,Dones,86
2018,,Beuda,municipi,Total,187
2018,,Bigues i Riells del Fai,municipi,Homes,4587
2018,,Bigues i Riells del Fai,municipi,Dones,4416
2018,,Bigues i Riells del Fai,municipi,Total,9003
2018,,Biosca,municipi,Homes,97
2018,,Biosca,municipi,Dones,84
2018,,Biosca,municipi,Total,181
2018,,"Bisbal d'Empordà, la",municipi,Homes,5407
2018,,"Bisbal d'Empordà, la",municipi,Dones,5452
2018,,"Bisbal d'Empordà, la",municipi,Total,10859
2018,,"Bisbal de Montsant, la",municipi,Homes,119
2018,,"Bisbal de Montsant, la",municipi,Dones,100
2018,,"Bisbal de Montsant, la",municipi,Total,219
2018,,"Bisbal del Penedès, la",municipi,Homes,1836
2018,,"Bisbal del Penedès, la",municipi,Dones,1628
2018,,"Bisbal del Penedès, la",municipi,Total,3464
2018,,Biure,municipi,Homes,120
2018,,Biure,municipi,Dones,118
2018,,Biure,municipi,Total,238
2018,,Blancafort,municipi,Homes,198
2018,,Blancafort,municipi,Dones,181
2018,,Blancafort,municipi,Total,379
2018,,Blanes,municipi,Homes,19272
2018,,Blanes,municipi,Dones,19518
2018,,Blanes,municipi,Total,38790
2018,,Boadella i les Escaules,municipi,Homes,139
2018,,Boadella i les Escaules,municipi,Dones,130
2018,,Boadella i les Escaules,municipi,Total,269
2018,,Bolvir,municipi,Homes,200
2018,,Bolvir,municipi,Dones,183
2018,,Bolvir,municipi,Total,383
2018,,Bonastre,municipi,Homes,350
2018,,Bonastre,municipi,Dones,337
2018,,Bonastre,municipi,Total,687
2018,,"Bòrdes, Es",municipi,Homes,145
2018,,"Bòrdes, Es",municipi,Dones,121
2018,,"Bòrdes, Es",municipi,Total,266
2018,,Bordils,municipi,Homes,851
2018,,Bordils,municipi,Dones,850
2018,,Bordils,municipi,Total,1701
2018,,"Borges Blanques, les",municipi,Homes,3054
2018,,"Borges Blanques, les",municipi,Dones,2948
2018,,"Borges Blanques, les",municipi,Total,6002
2018,,"Borges del Camp, les",municipi,Homes,1060
2018,,"Borges del Camp, les",municipi,Dones,1020
2018,,"Borges del Camp, les",municipi,Total,2080
2018,,Borrassà,municipi,Homes,369
2018,,Borrassà,municipi,Dones,333
2018,,Borrassà,municipi,Total,702
2018,,Borredà,municipi,Homes,257
2018,,Borredà,municipi,Dones,199
2018,,Borredà,municipi,Total,456
2018,,Bossòst,municipi,Homes,544
2018,,Bossòst,municipi,Dones,566
2018,,Bossòst,municipi,Total,1110
2018,,Bot,municipi,Homes,305
2018,,Bot,municipi,Dones,296
2018,,Bot,municipi,Total,601
2018,,Botarell,municipi,Homes,554
2018,,Botarell,municipi,Dones,516
2018,,Botarell,municipi,Total,1070
2018,,Bovera,municipi,Homes,139
2018,,Bovera,municipi,Dones,118
2018,,Bovera,municipi,Total,257
2018,,Bràfim,municipi,Homes,333
2018,,Bràfim,municipi,Dones,340
2018,,Bràfim,municipi,Total,673
2018,,Breda,municipi,Homes,1855
2018,,Breda,municipi,Dones,1878
2018,,Breda,municipi,Total,3733
2018,,"Bruc, el",municipi,Homes,1095
2018,,"Bruc, el",municipi,Dones,932
2018,,"Bruc, el",municipi,Total,2027
2018,,"Brull, el",municipi,Homes,142
2018,,"Brull, el",municipi,Dones,115
2018,,"Brull, el",municipi,Total,257
2018,,Brunyola i Sant Martí Sapresa,municipi,Homes,185
2018,,Brunyola i Sant Martí Sapresa,municipi,Dones,184
2018,,Brunyola i Sant Martí Sapresa,municipi,Total,369
2018,,Cabacés,municipi,Homes,159
2018,,Cabacés,municipi,Dones,146
2018,,Cabacés,municipi,Total,305
2018,,Cabanabona,municipi,Homes,33
2018,,Cabanabona,municipi,Dones,43
2018,,Cabanabona,municipi,Total,76
2018,,Cabanelles,municipi,Homes,153
2018,,Cabanelles,municipi,Dones,120
2018,,Cabanelles,municipi,Total,273
2018,,Cabanes,municipi,Homes,502
2018,,Cabanes,municipi,Dones,442
2018,,Cabanes,municipi,Total,944
2018,,"Cabanyes, les",municipi,Homes,492
2018,,"Cabanyes, les",municipi,Dones,473
2018,,"Cabanyes, les",municipi,Total,965
2018,,Cabó,municipi,Homes,52
2018,,Cabó,municipi,Dones,45
2018,,Cabó,municipi,Total,97
2018,,Cabra del Camp,municipi,Homes,597
2018,,Cabra del Camp,municipi,Dones,544
2018,,Cabra del Camp,municipi,Total,1141
2018,,Cabrera d'Anoia,municipi,Homes,726
2018,,Cabrera d'Anoia,municipi,Dones,650
2018,,Cabrera d'Anoia,municipi,Total,1376
2018,,Cabrera de Mar,municipi,Homes,2346
2018,,Cabrera de Mar,municipi,Dones,2318
2018,,Cabrera de Mar,municipi,Total,4664
2018,,Cabrils,municipi,Homes,3626
2018,,Cabrils,municipi,Dones,3722
2018,,Cabrils,municipi,Total,7348
2018,,Cadaqués,municipi,Homes,1344
2018,,Cadaqués,municipi,Dones,1408
2018,,Cadaqués,municipi,Total,2752
2018,,Calaf,municipi,Homes,1790
2018,,Calaf,municipi,Dones,1757
2018,,Calaf,municipi,Total,3547
2018,,Calafell,municipi,Homes,12767
2018,,Calafell,municipi,Dones,12677
2018,,Calafell,municipi,Total,25444
2018,,Calders,municipi,Homes,488
2018,,Calders,municipi,Dones,458
2018,,Calders,municipi,Total,946
2018,,Caldes d'Estrac,municipi,Homes,1380
2018,,Caldes d'Estrac,municipi,Dones,1479
2018,,Caldes d'Estrac,municipi,Total,2859
2018,,Caldes de Malavella,municipi,Homes,3716
2018,,Caldes de Malavella,municipi,Dones,3742
2018,,Caldes de Malavella,municipi,Total,7458
2018,,Caldes de Montbui,municipi,Homes,8669
2018,,Caldes de Montbui,municipi,Dones,8780
2018,,Caldes de Montbui,municipi,Total,17449
2018,,Calella,municipi,Homes,9152
2018,,Calella,municipi,Dones,9576
2018,,Calella,municipi,Total,18728
2018,,Calldetenes,municipi,Homes,1265
2018,,Calldetenes,municipi,Dones,1232
2018,,Calldetenes,municipi,Total,2497
2018,,Callús,municipi,Homes,1025
2018,,Callús,municipi,Dones,1070
2018,,Callús,municipi,Total,2095
2018,,Calonge de Segarra,municipi,Homes,95
2018,,Calonge de Segarra,municipi,Dones,96
2018,,Calonge de Segarra,municipi,Total,191
2018,,Calonge i Sant Antoni,municipi,Homes,5457
2018,,Calonge i Sant Antoni,municipi,Dones,5440
2018,,Calonge i Sant Antoni,municipi,Total,10897
2018,,Camarasa,municipi,Homes,432
2018,,Camarasa,municipi,Dones,410
2018,,Camarasa,municipi,Total,842
2018,,Camarles,municipi,Homes,1666
2018,,Camarles,municipi,Dones,1612
2018,,Camarles,municipi,Total,3278
2018,,Cambrils,municipi,Homes,16307
2018,,Cambrils,municipi,Dones,17055
2018,,Cambrils,municipi,Total,33362
2018,,Camós,municipi,Homes,347
2018,,Camós,municipi,Dones,343
2018,,Camós,municipi,Total,690
2018,,Campdevànol,municipi,Homes,1556
2018,,Campdevànol,municipi,Dones,1648
2018,,Campdevànol,municipi,Total,3204
2018,,Campelles,municipi,Homes,70
2018,,Campelles,municipi,Dones,63
2018,,Campelles,municipi,Total,133
2018,,Campins,municipi,Homes,272
2018,,Campins,municipi,Dones,243
2018,,Campins,municipi,Total,515
2018,,Campllong,municipi,Homes,263
2018,,Campllong,municipi,Dones,272
2018,,Campllong,municipi,Total,535
2018,,Camprodon,municipi,Homes,1111
2018,,Camprodon,municipi,Dones,1150
2018,,Camprodon,municipi,Total,2261
2018,,Canejan,municipi,Homes,48
2018,,Canejan,municipi,Dones,36
2018,,Canejan,municipi,Total,84
2018,,Canet d'Adri,municipi,Homes,364
2018,,Canet d'Adri,municipi,Dones,344
2018,,Canet d'Adri,municipi,Total,708
2018,,Canet de Mar,municipi,Homes,7075
2018,,Canet de Mar,municipi,Dones,7508
2018,,Canet de Mar,municipi,Total,14583
2018,,"Canonja, la",municipi,Homes,2858
2018,,"Canonja, la",municipi,Dones,2984
2018,,"Canonja, la",municipi,Total,5842
2018,,Canovelles,municipi,Homes,8458
2018,,Canovelles,municipi,Dones,7859
2018,,Canovelles,municipi,Total,16317
2018,,Cànoves i Samalús,municipi,Homes,1521
2018,,Cànoves i Samalús,municipi,Dones,1474
2018,,Cànoves i Samalús,municipi,Total,2995
2018,,Cantallops,municipi,Homes,155
2018,,Cantallops,municipi,Dones,158
2018,,Cantallops,municipi,Total,313
2018,,Canyelles,municipi,Homes,2310
2018,,Canyelles,municipi,Dones,2171
2018,,Canyelles,municipi,Total,4481
2018,,Capafonts,municipi,Homes,51
2018,,Capafonts,municipi,Dones,45
2018,,Capafonts,municipi,Total,96
2018,,Capçanes,municipi,Homes,200
2018,,Capçanes,municipi,Dones,198
2018,,Capçanes,municipi,Total,398
2018,,Capellades,municipi,Homes,2572
2018,,Capellades,municipi,Dones,2639
2018,,Capellades,municipi,Total,5211
2018,,Capmany,municipi,Homes,308
2018,,Capmany,municipi,Dones,305
2018,,Capmany,municipi,Total,613
2018,,Capolat,municipi,Homes,45
2018,,Capolat,municipi,Dones,51
2018,,Capolat,municipi,Total,96
2018,,Cardedeu,municipi,Homes,8892
2018,,Cardedeu,municipi,Dones,9273
2018,,Cardedeu,municipi,Total,18165
2018,,Cardona,municipi,Homes,2271
2018,,Cardona,municipi,Dones,2381
2018,,Cardona,municipi,Total,4652
2018,,Carme,municipi,Homes,398
2018,,Carme,municipi,Dones,385
2018,,Carme,municipi,Total,783
2018,,Caseres,municipi,Homes,116
2018,,Caseres,municipi,Dones,119
2018,,Caseres,municipi,Total,235
2018,,Cassà de la Selva,municipi,Homes,5285
2018,,Cassà de la Selva,municipi,Dones,5074
2018,,Cassà de la Selva,municipi,Total,10359
2018,,Casserres,municipi,Homes,780
2018,,Casserres,municipi,Dones,792
2018,,Casserres,municipi,Total,1572
2018,,"Castell d'Aro, Platja d'Aro i s'Agaró",municipi,Homes,5215
2018,,"Castell d'Aro, Platja d'Aro i s'Agaró",municipi,Dones,5370
2018,,"Castell d'Aro, Platja d'Aro i s'Agaró",municipi,Total,10585
2018,,Castell de l'Areny,municipi,Homes,41
2018,,Castell de l'Areny,municipi,Dones,31
2018,,Castell de l'Areny,municipi,Total,72
2018,,Castell de Mur,municipi,Homes,91
2018,,Castell de Mur,municipi,Dones,74
2018,,Castell de Mur,municipi,Total,165
2018,,Castellar de la Ribera,municipi,Homes,70
2018,,Castellar de la Ribera,municipi,Dones,67
2018,,Castellar de la Ribera,municipi,Total,137
2018,,Castellar de n'Hug,municipi,Homes,86
2018,,Castellar de n'Hug,municipi,Dones,79
2018,,Castellar de n'Hug,municipi,Total,165
2018,,Castellar del Riu,municipi,Homes,92
2018,,Castellar del Riu,municipi,Dones,73
2018,,Castellar del Riu,municipi,Total,165
2018,,Castellar del Vallès,municipi,Homes,11855
2018,,Castellar del Vallès,municipi,Dones,12181
2018,,Castellar del Vallès,municipi,Total,24036
2018,,Castellbell i el Vilar,municipi,Homes,1841
2018,,Castellbell i el Vilar,municipi,Dones,1758
2018,,Castellbell i el Vilar,municipi,Total,3599
2018,,Castellbisbal,municipi,Homes,6244
2018,,Castellbisbal,municipi,Dones,6088
2018,,Castellbisbal,municipi,Total,12332
2018,,Castellcir,municipi,Homes,377
2018,,Castellcir,municipi,Dones,351
2018,,Castellcir,municipi,Total,728
2018,,Castelldans,municipi,Homes,502
2018,,Castelldans,municipi,Dones,429
2018,,Castelldans,municipi,Total,931
2018,,Castelldefels,municipi,Homes,32747
2018,,Castelldefels,municipi,Dones,33628
2018,,Castelldefels,municipi,Total,66375
2018,,Castellet i la Gornal,municipi,Homes,1147
2018,,Castellet i la Gornal,municipi,Dones,1100
2018,,Castellet i la Gornal,municipi,Total,2247
2018,,Castellfollit de la Roca,municipi,Homes,486
2018,,Castellfollit de la Roca,municipi,Dones,470
2018,,Castellfollit de la Roca,municipi,Total,956
2018,,Castellfollit de Riubregós,municipi,Homes,90
2018,,Castellfollit de Riubregós,municipi,Dones,66
2018,,Castellfollit de Riubregós,municipi,Total,156
2018,,Castellfollit del Boix,municipi,Homes,228
2018,,Castellfollit del Boix,municipi,Dones,218
2018,,Castellfollit del Boix,municipi,Total,446
2018,,Castellgalí,municipi,Homes,1065
2018,,Castellgalí,municipi,Dones,988
2018,,Castellgalí,municipi,Total,2053
2018,,Castellnou de Bages,municipi,Homes,666
2018,,Castellnou de Bages,municipi,Dones,653
2018,,Castellnou de Bages,municipi,Total,1319
2018,,Castellnou de Seana,municipi,Homes,361
2018,,Castellnou de Seana,municipi,Dones,326
2018,,Castellnou de Seana,municipi,Total,687
2018,,Castelló d'Empúries,municipi,Homes,5495
2018,,Castelló d'Empúries,municipi,Dones,5325
2018,,Castelló d'Empúries,municipi,Total,10820
2018,,Castelló de Farfanya,municipi,Homes,290
2018,,Castelló de Farfanya,municipi,Dones,248
2018,,Castelló de Farfanya,municipi,Total,538
2018,,Castellolí,municipi,Homes,295
2018,,Castellolí,municipi,Dones,315
2018,,Castellolí,municipi,Total,610
2018,,Castellserà,municipi,Homes,496
2018,,Castellserà,municipi,Dones,504
2018,,Castellserà,municipi,Total,1000
2018,,Castellterçol,municipi,Homes,1208
2018,,Castellterçol,municipi,Dones,1210
2018,,Castellterçol,municipi,Total,2418
2018,,Castellvell del Camp,municipi,Homes,1438
2018,,Castellvell del Camp,municipi,Dones,1430
2018,,Castellvell del Camp,municipi,Total,2868
2018,,Castellví de la Marca,municipi,Homes,772
2018,,Castellví de la Marca,municipi,Dones,762
2018,,Castellví de la Marca,municipi,Total,1534
2018,,Castellví de Rosanes,municipi,Homes,917
2018,,Castellví de Rosanes,municipi,Dones,948
2018,,Castellví de Rosanes,municipi,Total,1865
2018,,"Catllar, el",municipi,Homes,2253
2018,,"Catllar, el",municipi,Dones,2091
2018,,"Catllar, el",municipi,Total,4344
2018,,Cava,municipi,Homes,28
2018,,Cava,municipi,Dones,18
2018,,Cava,municipi,Total,46
2018,,"Cellera de Ter, la",municipi,Homes,981
2018,,"Cellera de Ter, la",municipi,Dones,995
2018,,"Cellera de Ter, la",municipi,Total,1976
2018,,Celrà,municipi,Homes,2708
2018,,Celrà,municipi,Dones,2682
2018,,Celrà,municipi,Total,5390
2018,,Centelles,municipi,Homes,3643
2018,,Centelles,municipi,Dones,3780
2018,,Centelles,municipi,Total,7423
2018,,Cercs,municipi,Homes,567
2018,,Cercs,municipi,Dones,585
2018,,Cercs,municipi,Total,1152
2018,,Cerdanyola del Vallès,municipi,Homes,28259
2018,,Cerdanyola del Vallès,municipi,Dones,29481
2018,,Cerdanyola del Vallès,municipi,Total,57740
2018,,Cervelló,municipi,Homes,4495
2018,,Cervelló,municipi,Dones,4475
2018,,Cervelló,municipi,Total,8970
2018,,Cervera,municipi,Homes,4594
2018,,Cervera,municipi,Dones,4472
2018,,Cervera,municipi,Total,9066
2018,,Cervià de les Garrigues,municipi,Homes,345
2018,,Cervià de les Garrigues,municipi,Dones,303
2018,,Cervià de les Garrigues,municipi,Total,648
2018,,Cervià de Ter,municipi,Homes,487
2018,,Cervià de Ter,municipi,Dones,461
2018,,Cervià de Ter,municipi,Total,948
2018,,Cistella,municipi,Homes,148
2018,,Cistella,municipi,Dones,152
2018,,Cistella,municipi,Total,300
2018,,Ciutadilla,municipi,Homes,109
2018,,Ciutadilla,municipi,Dones,97
2018,,Ciutadilla,municipi,Total,206
2018,,Clariana de Cardener,municipi,Homes,74
2018,,Clariana de Cardener,municipi,Dones,73
2018,,Clariana de Cardener,municipi,Total,147
2018,,"Cogul, el",municipi,Homes,88
2018,,"Cogul, el",municipi,Dones,73
2018,,"Cogul, el",municipi,Total,161
2018,,Colera,municipi,Homes,235
2018,,Colera,municipi,Dones,230
2018,,Colera,municipi,Total,465
2018,,Coll de Nargó,municipi,Homes,284
2018,,Coll de Nargó,municipi,Dones,265
2018,,Coll de Nargó,municipi,Total,549
2018,,Collbató,municipi,Homes,2304
2018,,Collbató,municipi,Dones,2154
2018,,Collbató,municipi,Total,4458
2018,,Colldejou,municipi,Homes,90
2018,,Colldejou,municipi,Dones,80
2018,,Colldejou,municipi,Total,170
2018,,Collsuspina,municipi,Homes,173
2018,,Collsuspina,municipi,Dones,166
2018,,Collsuspina,municipi,Total,339
2018,,Colomers,municipi,Homes,88
2018,,Colomers,municipi,Dones,88
2018,,Colomers,municipi,Total,176
2018,,"Coma i la Pedra, la",municipi,Homes,160
2018,,"Coma i la Pedra, la",municipi,Dones,105
2018,,"Coma i la Pedra, la",municipi,Total,265
2018,,Conca de Dalt,municipi,Homes,220
2018,,Conca de Dalt,municipi,Dones,208
2018,,Conca de Dalt,municipi,Total,428
2018,,Conesa,municipi,Homes,54
2018,,Conesa,municipi,Dones,49
2018,,Conesa,municipi,Total,103
2018,,Constantí,municipi,Homes,3411
2018,,Constantí,municipi,Dones,3105
2018,,Constantí,municipi,Total,6516
2018,,Copons,municipi,Homes,151
2018,,Copons,municipi,Dones,155
2018,,Copons,municipi,Total,306
2018,,Corbera d'Ebre,municipi,Homes,531
2018,,Corbera d'Ebre,municipi,Dones,492
2018,,Corbera d'Ebre,municipi,Total,1023
2018,,Corbera de Llobregat,municipi,Homes,7357
2018,,Corbera de Llobregat,municipi,Dones,7286
2018,,Corbera de Llobregat,municipi,Total,14643
2018,,Corbins,municipi,Homes,777
2018,,Corbins,municipi,Dones,654
2018,,Corbins,municipi,Total,1431
2018,,Corçà,municipi,Homes,642
2018,,Corçà,municipi,Dones,611
2018,,Corçà,municipi,Total,1253
2018,,Cornellà de Llobregat,municipi,Homes,42226
2018,,Cornellà de Llobregat,municipi,Dones,44947
2018,,Cornellà de Llobregat,municipi,Total,87173
2018,,Cornellà del Terri,municipi,Homes,1182
2018,,Cornellà del Terri,municipi,Dones,1140
2018,,Cornellà del Terri,municipi,Total,2322
2018,,Cornudella de Montsant,municipi,Homes,510
2018,,Cornudella de Montsant,municipi,Dones,454
2018,,Cornudella de Montsant,municipi,Total,964
2018,,Creixell,municipi,Homes,1788
2018,,Creixell,municipi,Dones,1738
2018,,Creixell,municipi,Total,3526
2018,,Crespià,municipi,Homes,130
2018,,Crespià,municipi,Dones,121
2018,,Crespià,municipi,Total,251
2018,,"Cruïlles, Monells i Sant Sadurní de l'Heura",municipi,Homes,639
2018,,"Cruïlles, Monells i Sant Sadurní de l'Heura",municipi,Dones,635
2018,,"Cruïlles, Monells i Sant Sadurní de l'Heura",municipi,Total,1274
2018,,Cubelles,municipi,Homes,7554
2018,,Cubelles,municipi,Dones,7438
2018,,Cubelles,municipi,Total,14992
2018,,Cubells,municipi,Homes,184
2018,,Cubells,municipi,Dones,174
2018,,Cubells,municipi,Total,358
2018,,Cunit,municipi,Homes,6016
2018,,Cunit,municipi,Dones,6310
2018,,Cunit,municipi,Total,12326
2018,,Darnius,municipi,Homes,276
2018,,Darnius,municipi,Dones,281
2018,,Darnius,municipi,Total,557
2018,,Das,municipi,Homes,122
2018,,Das,municipi,Dones,105
2018,,Das,municipi,Total,227
2018,,Deltebre,municipi,Homes,5792
2018,,Deltebre,municipi,Dones,5713
2018,,Deltebre,municipi,Total,11505
2018,,Dosrius,municipi,Homes,2681
2018,,Dosrius,municipi,Dones,2600
2018,,Dosrius,municipi,Total,5281
2018,,Duesaigües,municipi,Homes,137
2018,,Duesaigües,municipi,Dones,100
2018,,Duesaigües,municipi,Total,237
2018,,"Escala, l'",municipi,Homes,5308
2018,,"Escala, l'",municipi,Dones,5109
2018,,"Escala, l'",municipi,Total,10417
2018,,Esparreguera,municipi,Homes,11153
2018,,Esparreguera,municipi,Dones,10892
2018,,Esparreguera,municipi,Total,22045
2018,,Espinelves,municipi,Homes,106
2018,,Espinelves,municipi,Dones,100
2018,,Espinelves,municipi,Total,206
2018,,"Espluga Calba, l'",municipi,Homes,181
2018,,"Espluga Calba, l'",municipi,Dones,176
2018,,"Espluga Calba, l'",municipi,Total,357
2018,,"Espluga de Francolí, l'",municipi,Homes,1810
2018,,"Espluga de Francolí, l'",municipi,Dones,1932
2018,,"Espluga de Francolí, l'",municipi,Total,3742
2018,,Esplugues de Llobregat,municipi,Homes,22144
2018,,Esplugues de Llobregat,municipi,Dones,24211
2018,,Esplugues de Llobregat,municipi,Total,46355
2018,,Espolla,municipi,Homes,210
2018,,Espolla,municipi,Dones,215
2018,,Espolla,municipi,Total,425
2018,,Esponellà,municipi,Homes,222
2018,,Esponellà,municipi,Dones,211
2018,,Esponellà,municipi,Total,433
2018,,Espot,municipi,Homes,190
2018,,Espot,municipi,Dones,162
2018,,Espot,municipi,Total,352
2018,,"Espunyola, l'",municipi,Homes,130
2018,,"Espunyola, l'",municipi,Dones,128
2018,,"Espunyola, l'",municipi,Total,258
2018,,"Esquirol, l'",municipi,Homes,1083
2018,,"Esquirol, l'",municipi,Dones,1058
2018,,"Esquirol, l'",municipi,Total,2141
2018,,Estamariu,municipi,Homes,69
2018,,Estamariu,municipi,Dones,50
2018,,Estamariu,municipi,Total,119
2018,,"Estany, l'",municipi,Homes,193
2018,,"Estany, l'",municipi,Dones,200
2018,,"Estany, l'",municipi,Total,393
2018,,Estaràs,municipi,Homes,85
2018,,Estaràs,municipi,Dones,75
2018,,Estaràs,municipi,Total,160
2018,,Esterri d'Àneu,municipi,Homes,363
2018,,Esterri d'Àneu,municipi,Dones,393
2018,,Esterri d'Àneu,municipi,Total,756
2018,,Esterri de Cardós,municipi,Homes,36
2018,,Esterri de Cardós,municipi,Dones,33
2018,,Esterri de Cardós,municipi,Total,69
2018,,Falset,municipi,Homes,1405
2018,,Falset,municipi,Dones,1402
2018,,Falset,municipi,Total,2807
2018,,"Far d'Empordà, el",municipi,Homes,287
2018,,"Far d'Empordà, el",municipi,Dones,289
2018,,"Far d'Empordà, el",municipi,Total,576
2018,,Farrera,municipi,Homes,69
2018,,Farrera,municipi,Dones,53
2018,,Farrera,municipi,Total,122
2018,,"Fatarella, la",municipi,Homes,475
2018,,"Fatarella, la",municipi,Dones,490
2018,,"Fatarella, la",municipi,Total,965
2018,,"Febró, la",municipi,Homes,27
2018,,"Febró, la",municipi,Dones,15
2018,,"Febró, la",municipi,Total,42
2018,,Figaró-Montmany,municipi,Homes,551
2018,,Figaró-Montmany,municipi,Dones,558
2018,,Figaró-Montmany,municipi,Total,1109
2018,,Fígols,municipi,Homes,25
2018,,Fígols,municipi,Dones,17
2018,,Fígols,municipi,Total,42
2018,,Fígols i Alinyà,municipi,Homes,141
2018,,Fígols i Alinyà,municipi,Dones,112
2018,,Fígols i Alinyà,municipi,Total,253
2018,,"Figuera, la",municipi,Homes,59
2018,,"Figuera, la",municipi,Dones,45
2018,,"Figuera, la",municipi,Total,104
2018,,Figueres,municipi,Homes,22917
2018,,Figueres,municipi,Dones,23464
2018,,Figueres,municipi,Total,46381
2018,,Figuerola del Camp,municipi,Homes,156
2018,,Figuerola del Camp,municipi,Dones,159
2018,,Figuerola del Camp,municipi,Total,315
2018,,Flaçà,municipi,Homes,525
2018,,Flaçà,municipi,Dones,556
2018,,Flaçà,municipi,Total,1081
2018,,Flix,municipi,Homes,1751
2018,,Flix,municipi,Dones,1740
2018,,Flix,municipi,Total,3491
2018,,"Floresta, la",municipi,Homes,83
2018,,"Floresta, la",municipi,Dones,71
2018,,"Floresta, la",municipi,Total,154
2018,,Fogars de la Selva,municipi,Homes,753
2018,,Fogars de la Selva,municipi,Dones,714
2018,,Fogars de la Selva,municipi,Total,1467
2018,,Fogars de Montclús,municipi,Homes,245
2018,,Fogars de Montclús,municipi,Dones,221
2018,,Fogars de Montclús,municipi,Total,466
2018,,Foixà,municipi,Homes,159
2018,,Foixà,municipi,Dones,146
2018,,Foixà,municipi,Total,305
2018,,Folgueroles,municipi,Homes,1156
2018,,Folgueroles,municipi,Dones,1120
2018,,Folgueroles,municipi,Total,2276
2018,,Fondarella,municipi,Homes,388
2018,,Fondarella,municipi,Dones,404
2018,,Fondarella,municipi,Total,792
