anyo,id_territori,territori,nivel_territorial,indicador,categoria,sexe,valor,unitat
2023,85,Sant Gervasi - la Bonanova,barri,nivell_educatiu,Educación superior,,14671.0,persones
2023,111,Sant Gervasi - Galvany,barri,nivell_educatiu,Educación primaria o inferior,,1675.0,persones
2023,111,Sant Gervasi - Galvany,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,3116.0,persones
2023,111,Sant Gervasi - Galvany,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,8346.0,persones
2023,111,Sant Gervasi - Galvany,barri,nivell_educatiu,Educación superior,,27759.0,persones
2023,124,el Putxet i el Farró,barri,nivell_educatiu,Educación primaria o inferior,,1132.0,persones
2023,124,el Putxet i el Farró,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,2301.0,persones
2023,124,el Putxet i el Farró,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,5152.0,persones
2023,124,el Putxet i el Farró,barri,nivell_educatiu,Educación superior,,17429.0,persones
2023,,Gràcia,districte,nivell_educatiu,Educación primaria o inferior,,8507.0,persones
2023,,Gràcia,districte,nivell_educatiu,Primera etapa de educación secundaria y similar,,13324.0,persones
2023,,Gràcia,districte,nivell_educatiu,Segunda etapa d’educació secundària i similar,,22671.0,persones
2023,,Gràcia,districte,nivell_educatiu,Educación superior,,64270.0,persones
2023,95,Vallcarca i els Penitents,barri,nivell_educatiu,Educación primaria o inferior,,1098.0,persones
2023,95,Vallcarca i els Penitents,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,1803.0,persones
2023,95,Vallcarca i els Penitents,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,3102.0,persones
2023,95,Vallcarca i els Penitents,barri,nivell_educatiu,Educación superior,,8283.0,persones
2023,84,el Coll,barri,nivell_educatiu,Educación primaria o inferior,,712.0,persones
2023,84,el Coll,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,1145.0,persones
2023,84,el Coll,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,1596.0,persones
2023,84,el Coll,barri,nivell_educatiu,Educación superior,,3288.0,persones
2023,101,la Salut,barri,nivell_educatiu,Educación primaria o inferior,,985.0,persones
2023,101,la Salut,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,1414.0,persones
2023,101,la Salut,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,2547.0,persones
2023,101,la Salut,barri,nivell_educatiu,Educación superior,,6826.0,persones
2023,86,la Vila de Gràcia,barri,nivell_educatiu,Educación primaria o inferior,,3181.0,persones
2023,86,la Vila de Gràcia,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,5045.0,persones
2023,86,la Vila de Gràcia,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,8639.0,persones
2023,86,la Vila de Gràcia,barri,nivell_educatiu,Educación superior,,27636.0,persones
2023,125,el Camp d'en Grassot i Gràcia Nova,barri,nivell_educatiu,Educación primaria o inferior,,2531.0,persones
2023,125,el Camp d'en Grassot i Gràcia Nova,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,3917.0,persones
2023,125,el Camp d'en Grassot i Gràcia Nova,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,6787.0,persones
2023,125,el Camp d'en Grassot i Gràcia Nova,barri,nivell_educatiu,Educación superior,,18237.0,persones
2023,,Horta-Guinardó,districte,nivell_educatiu,Educación primaria o inferior,,20326.0,persones
2023,,Horta-Guinardó,districte,nivell_educatiu,Primera etapa de educación secundaria y similar,,30971.0,persones
2023,,Horta-Guinardó,districte,nivell_educatiu,Segunda etapa d’educació secundària i similar,,38143.0,persones
2023,,Horta-Guinardó,districte,nivell_educatiu,Educación superior,,65364.0,persones
2023,69,el Baix Guinardó,barri,nivell_educatiu,Educación primaria o inferior,,2351.0,persones
2023,69,el Baix Guinardó,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,3547.0,persones
2023,69,el Baix Guinardó,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,5458.0,persones
2023,69,el Baix Guinardó,barri,nivell_educatiu,Educación superior,,11640.0,persones
2023,134,Can Baró,barri,nivell_educatiu,Educación primaria o inferior,,949.0,persones
2023,134,Can Baró,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,1565.0,persones
2023,134,Can Baró,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,1948.0,persones
2023,134,Can Baró,barri,nivell_educatiu,Educación superior,,3781.0,persones
2023,63,el Guinardó,barri,nivell_educatiu,Educación primaria o inferior,,3427.0,persones
2023,63,el Guinardó,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,5435.0,persones
2023,63,el Guinardó,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,8260.0,persones
2023,63,el Guinardó,barri,nivell_educatiu,Educación superior,,16032.0,persones
2023,75,la Font d'en Fargues,barri,nivell_educatiu,Educación primaria o inferior,,768.0,persones
2023,75,la Font d'en Fargues,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,1408.0,persones
2023,75,la Font d'en Fargues,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,1970.0,persones
2023,75,la Font d'en Fargues,barri,nivell_educatiu,Educación superior,,4293.0,persones
2023,87,el Carmel,barri,nivell_educatiu,Educación primaria o inferior,,5009.0,persones
2023,87,el Carmel,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,7838.0,persones
2023,87,el Carmel,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,7180.0,persones
2023,87,el Carmel,barri,nivell_educatiu,Educación superior,,8498.0,persones
2023,113,la Teixonera,barri,nivell_educatiu,Educación primaria o inferior,,1586.0,persones
2023,113,la Teixonera,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,2607.0,persones
2023,113,la Teixonera,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,2716.0,persones
2023,113,la Teixonera,barri,nivell_educatiu,Educación superior,,3751.0,persones
2023,132,Sant Genís dels Agudells,barri,nivell_educatiu,Educación primaria o inferior,,1005.0,persones
2023,132,Sant Genís dels Agudells,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,1413.0,persones
2023,132,Sant Genís dels Agudells,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,1690.0,persones
2023,132,Sant Genís dels Agudells,barri,nivell_educatiu,Educación superior,,2365.0,persones
2023,82,Montbau,barri,nivell_educatiu,Educación primaria o inferior,,635.0,persones
2023,82,Montbau,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,791.0,persones
2023,82,Montbau,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,1122.0,persones
2023,82,Montbau,barri,nivell_educatiu,Educación superior,,2056.0,persones
2023,97,la Vall d'Hebron,barri,nivell_educatiu,Educación primaria o inferior,,631.0,persones
2023,97,la Vall d'Hebron,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,926.0,persones
2023,97,la Vall d'Hebron,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,1169.0,persones
2023,97,la Vall d'Hebron,barri,nivell_educatiu,Educación superior,,2503.0,persones
2023,136,la Clota,barri,nivell_educatiu,Educación primaria o inferior,,76.0,persones
2023,136,la Clota,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,113.0,persones
2023,136,la Clota,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,137.0,persones
2023,136,la Clota,barri,nivell_educatiu,Educación superior,,239.0,persones
2023,79,Horta,barri,nivell_educatiu,Educación primaria o inferior,,3889.0,persones
2023,79,Horta,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,5328.0,persones
2023,79,Horta,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,6493.0,persones
2023,79,Horta,barri,nivell_educatiu,Educación superior,,10206.0,persones
2023,,Nou Barris,districte,nivell_educatiu,Educación primaria o inferior,,26321.0,persones
2023,,Nou Barris,districte,nivell_educatiu,Primera etapa de educación secundaria y similar,,42317.0,persones
2023,,Nou Barris,districte,nivell_educatiu,Segunda etapa d’educació secundària i similar,,38059.0,persones
2023,,Nou Barris,districte,nivell_educatiu,Educación superior,,45148.0,persones
2023,107,Vilapicina i la Torre Llobeta,barri,nivell_educatiu,Educación primaria o inferior,,3081.0,persones
2023,107,Vilapicina i la Torre Llobeta,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,4813.0,persones
2023,107,Vilapicina i la Torre Llobeta,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,5767.0,persones
2023,107,Vilapicina i la Torre Llobeta,barri,nivell_educatiu,Educación superior,,9278.0,persones
2023,77,Porta,barri,nivell_educatiu,Educación primaria o inferior,,4599.0,persones
2023,77,Porta,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,6169.0,persones
2023,77,Porta,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,6507.0,persones
2023,77,Porta,barri,nivell_educatiu,Educación superior,,8354.0,persones
2023,122,el Turó de la Peira,barri,nivell_educatiu,Educación primaria o inferior,,2379.0,persones
2023,122,el Turó de la Peira,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,3594.0,persones
2023,122,el Turó de la Peira,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,3835.0,persones
2023,122,el Turó de la Peira,barri,nivell_educatiu,Educación superior,,4216.0,persones
2023,127,Can Peguera,barri,nivell_educatiu,Educación primaria o inferior,,321.0,persones
2023,127,Can Peguera,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,699.0,persones
2023,127,Can Peguera,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,439.0,persones
2023,127,Can Peguera,barri,nivell_educatiu,Educación superior,,444.0,persones
2023,91,la Guineueta,barri,nivell_educatiu,Educación primaria o inferior,,2059.0,persones
2023,91,la Guineueta,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,3181.0,persones
2023,91,la Guineueta,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,3325.0,persones
2023,91,la Guineueta,barri,nivell_educatiu,Educación superior,,4923.0,persones
2023,89,Canyelles,barri,nivell_educatiu,Educación primaria o inferior,,1062.0,persones
2023,89,Canyelles,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,1933.0,persones
2023,89,Canyelles,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,1418.0,persones
2023,89,Canyelles,barri,nivell_educatiu,Educación superior,,1680.0,persones
2023,104,les Roquetes,barri,nivell_educatiu,Educación primaria o inferior,,2729.0,persones
2023,104,les Roquetes,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,4691.0,persones
2023,104,les Roquetes,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,3477.0,persones
2023,104,les Roquetes,barri,nivell_educatiu,Educación superior,,3160.0,persones
2023,120,Verdun,barri,nivell_educatiu,Educación primaria o inferior,,2069.0,persones
2023,120,Verdun,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,3274.0,persones
2023,120,Verdun,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,2809.0,persones
2023,120,Verdun,barri,nivell_educatiu,Educación superior,,2959.0,persones
2023,71,la Prosperitat,barri,nivell_educatiu,Educación primaria o inferior,,4323.0,persones
2023,71,la Prosperitat,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,6728.0,persones
2023,71,la Prosperitat,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,5881.0,persones
2023,71,la Prosperitat,barri,nivell_educatiu,Educación superior,,6496.0,persones
2023,128,la Trinitat Nova,barri,nivell_educatiu,Educación primaria o inferior,,1132.0,persones
2023,128,la Trinitat Nova,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,2453.0,persones
2023,128,la Trinitat Nova,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,1641.0,persones
2023,128,la Trinitat Nova,barri,nivell_educatiu,Educación superior,,1372.0,persones
2023,94,Torre Baró,barri,nivell_educatiu,Educación primaria o inferior,,399.0,persones
2023,94,Torre Baró,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,1004.0,persones
2023,94,Torre Baró,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,569.0,persones
2023,94,Torre Baró,barri,nivell_educatiu,Educación superior,,474.0,persones
2023,100,Ciutat Meridiana,barri,nivell_educatiu,Educación primaria o inferior,,1935.0,persones
2023,100,Ciutat Meridiana,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,3318.0,persones
2023,100,Ciutat Meridiana,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,2137.0,persones
2023,100,Ciutat Meridiana,barri,nivell_educatiu,Educación superior,,1576.0,persones
2023,93,Vallbona,barri,nivell_educatiu,Educación primaria o inferior,,233.0,persones
2023,93,Vallbona,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,460.0,persones
2023,93,Vallbona,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,254.0,persones
2023,93,Vallbona,barri,nivell_educatiu,Educación superior,,216.0,persones
2023,,Sant Andreu (Districte),,nivell_educatiu,Educación primaria o inferior,,16742.0,persones
2023,,Sant Andreu (Districte),,nivell_educatiu,Primera etapa de educación secundaria y similar,,28713.0,persones
2023,,Sant Andreu (Districte),,nivell_educatiu,Segunda etapa d’educació secundària i similar,,32601.0,persones
2023,,Sant Andreu (Districte),,nivell_educatiu,Educación superior,,54538.0,persones
2023,92,la Trinitat Vella,barri,nivell_educatiu,Educación primaria o inferior,,1639.0,persones
2023,92,la Trinitat Vella,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,2940.0,persones
2023,92,la Trinitat Vella,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,2078.0,persones
2023,92,la Trinitat Vella,barri,nivell_educatiu,Educación superior,,1893.0,persones
2023,130,Baró de Viver,barri,nivell_educatiu,Educación primaria o inferior,,382.0,persones
2023,130,Baró de Viver,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,867.0,persones
2023,130,Baró de Viver,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,522.0,persones
2023,130,Baró de Viver,barri,nivell_educatiu,Educación superior,,410.0,persones
2023,98,el Bon Pastor,barri,nivell_educatiu,Educación primaria o inferior,,2228.0,persones
2023,98,el Bon Pastor,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,3616.0,persones
2023,98,el Bon Pastor,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,3127.0,persones
2023,98,el Bon Pastor,barri,nivell_educatiu,Educación superior,,3390.0,persones
2023,,Sant Andreu (Barrio),,nivell_educatiu,Educación primaria o inferior,,5721.0,persones
2023,,Sant Andreu (Barrio),,nivell_educatiu,Primera etapa de educación secundaria y similar,,10188.0,persones
2023,,Sant Andreu (Barrio),,nivell_educatiu,Segunda etapa d’educació secundària i similar,,12185.0,persones
2023,,Sant Andreu (Barrio),,nivell_educatiu,Educación superior,,22598.0,persones
2023,70,la Sagrera,barri,nivell_educatiu,Educación primaria o inferior,,3172.0,persones
2023,70,la Sagrera,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,5191.0,persones
2023,70,la Sagrera,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,6583.0,persones
2023,70,la Sagrera,barri,nivell_educatiu,Educación superior,,11444.0,persones
2023,109,el Congrés i els Indians,barri,nivell_educatiu,Educación primaria o inferior,,1465.0,persones
2023,109,el Congrés i els Indians,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,2330.0,persones
2023,109,el Congrés i els Indians,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,3207.0,persones
2023,109,el Congrés i els Indians,barri,nivell_educatiu,Educación superior,,5856.0,persones
2023,129,Navas,barri,nivell_educatiu,Educación primaria o inferior,,2135.0,persones
2023,129,Navas,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,3581.0,persones
2023,129,Navas,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,4899.0,persones
2023,129,Navas,barri,nivell_educatiu,Educación superior,,8947.0,persones
2023,,Sant Martí,districte,nivell_educatiu,Educación primaria o inferior,,26053.0,persones
2023,,Sant Martí,districte,nivell_educatiu,Primera etapa de educación secundaria y similar,,42686.0,persones
2023,,Sant Martí,districte,nivell_educatiu,Segunda etapa d’educació secundària i similar,,49236.0,persones
2023,,Sant Martí,districte,nivell_educatiu,Educación superior,,94496.0,persones
2023,78,el Camp de l'Arpa del Clot,barri,nivell_educatiu,Educación primaria o inferior,,3480.0,persones
2023,78,el Camp de l'Arpa del Clot,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,5789.0,persones
2023,78,el Camp de l'Arpa del Clot,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,8138.0,persones
2023,78,el Camp de l'Arpa del Clot,barri,nivell_educatiu,Educación superior,,16892.0,persones
2023,102,el Clot,barri,nivell_educatiu,Educación primaria o inferior,,2330.0,persones
2023,102,el Clot,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,4477.0,persones
2023,102,el Clot,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,5589.0,persones
2023,102,el Clot,barri,nivell_educatiu,Educación superior,,11219.0,persones
2023,64,el Parc i la Llacuna del Poblenou,barri,nivell_educatiu,Educación primaria o inferior,,1296.0,persones
2023,64,el Parc i la Llacuna del Poblenou,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,2130.0,persones
2023,64,el Parc i la Llacuna del Poblenou,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,3097.0,persones
2023,64,el Parc i la Llacuna del Poblenou,barri,nivell_educatiu,Educación superior,,7671.0,persones
2023,99,la Vila Olímpica del Poblenou,barri,nivell_educatiu,Educación primaria o inferior,,376.0,persones
2023,99,la Vila Olímpica del Poblenou,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,694.0,persones
2023,99,la Vila Olímpica del Poblenou,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,1489.0,persones
2023,99,la Vila Olímpica del Poblenou,barri,nivell_educatiu,Educación superior,,5577.0,persones
2023,114,el Poblenou,barri,nivell_educatiu,Educación primaria o inferior,,2638.0,persones
2023,114,el Poblenou,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,4758.0,persones
2023,114,el Poblenou,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,6220.0,persones
2023,114,el Poblenou,barri,nivell_educatiu,Educación superior,,15751.0,persones
2023,115,Diagonal Mar i el Front Marítim del Poblenou,barri,nivell_educatiu,Educación primaria o inferior,,1089.0,persones
2023,115,Diagonal Mar i el Front Marítim del Poblenou,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,1590.0,persones
2023,115,Diagonal Mar i el Front Marítim del Poblenou,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,2163.0,persones
2023,115,Diagonal Mar i el Front Marítim del Poblenou,barri,nivell_educatiu,Educación superior,,6400.0,persones
2023,126,el Besòs i el Maresme,barri,nivell_educatiu,Educación primaria o inferior,,5033.0,persones
2023,126,el Besòs i el Maresme,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,7293.0,persones
2023,126,el Besòs i el Maresme,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,5711.0,persones
2023,126,el Besòs i el Maresme,barri,nivell_educatiu,Educación superior,,6014.0,persones
2023,110,Provençals del Poblenou,barri,nivell_educatiu,Educación primaria o inferior,,2037.0,persones
2023,110,Provençals del Poblenou,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,3841.0,persones
2023,110,Provençals del Poblenou,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,4450.0,persones
2023,110,Provençals del Poblenou,barri,nivell_educatiu,Educación superior,,8085.0,persones
2023,105,Sant Martí de Provençals,barri,nivell_educatiu,Educación primaria o inferior,,3368.0,persones
2023,105,Sant Martí de Provençals,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,5140.0,persones
2023,105,Sant Martí de Provençals,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,5898.0,persones
2023,105,Sant Martí de Provençals,barri,nivell_educatiu,Educación superior,,8817.0,persones
2023,74,la Verneda i la Pau,barri,nivell_educatiu,Educación primaria o inferior,,4406.0,persones
2023,74,la Verneda i la Pau,barri,nivell_educatiu,Primera etapa de educación secundaria y similar,,6974.0,persones
2023,74,la Verneda i la Pau,barri,nivell_educatiu,Segunda etapa d’educació secundària i similar,,6481.0,persones
2023,74,la Verneda i la Pau,barri,nivell_educatiu,Educación superior,,8070.0,persones
