anyo,id_territori,territori,desglose,categoria,subcategoria,sexe,grup_edat,valor
2021,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Calsedades,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Total,26-40,1
2021,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Total,26-40,2
2021,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Otros,Delitos (antiguo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Total,26-40,3391
2021,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Total,26-40,353
2021,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Total,26-40,142
2021,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Total,26-40,36
2021,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Total,26-40,8
2021,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Total,26-40,274
2021,137,Cataluña,edat_delicte,Omisión del deber de socorro,Delitos (nuevo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Total,26-40,10
2021,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Total,26-40,4
2021,137,Cataluña,edat_delicte,Contra los derechos de los ciudadanos extrangeros,Delitos (nuevo Código penal),Total,26-40,5
2021,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Total,26-40,1503
2021,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Contra el derecho de los trabajadores,Delitos (nuevo Código penal),Total,26-40,1
2021,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Total,26-40,665
2021,137,Cataluña,edat_delicte,De las falsedades,Delitos (nuevo Código penal),Total,26-40,18
2021,137,Cataluña,edat_delicte,Contra la Administración pública,Delitos (nuevo Código penal),Total,26-40,0
2021,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (nuevo Código penal),Total,26-40,43
2021,137,Cataluña,edat_delicte,Contra la Constitución,Delitos (nuevo Código penal),Total,26-40,2
2021,137,Cataluña,edat_delicte,Contra el orden público,Delitos (nuevo Código penal),Total,26-40,59
2021,137,Cataluña,edat_delicte,Faltas,Delitos (nuevo Código penal),Total,26-40,5
2021,137,Cataluña,edat_delicte,Violencia de género,Delitos (nuevo Código penal),Total,26-40,247
2021,137,Cataluña,edat_delicte,Otros,Delitos (nuevo Código penal),Total,26-40,16
2021,137,Cataluña,edat_delicte,Total,Delitos (nuevo Código penal),Total,26-40,3394
2021,137,Cataluña,edat_delicte,Delitos (antiguo Código penal),,Homes,26-40,3
2021,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Calsedades,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Homes,26-40,1
2021,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Homes,26-40,2
2021,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Otros,Delitos (antiguo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Homes,26-40,3182
2021,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Homes,26-40,335
2021,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Homes,26-40,131
2021,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Homes,26-40,35
2021,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Homes,26-40,7
2021,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Homes,26-40,273
2021,137,Cataluña,edat_delicte,Omisión del deber de socorro,Delitos (nuevo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Homes,26-40,10
2021,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Homes,26-40,4
2021,137,Cataluña,edat_delicte,Contra los derechos de los ciudadanos extrangeros,Delitos (nuevo Código penal),Homes,26-40,4
2021,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Homes,26-40,1415
2021,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra el derecho de los trabajadores,Delitos (nuevo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Homes,26-40,592
2021,137,Cataluña,edat_delicte,De las falsedades,Delitos (nuevo Código penal),Homes,26-40,16
2021,137,Cataluña,edat_delicte,Contra la Administración pública,Delitos (nuevo Código penal),Homes,26-40,0
2021,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (nuevo Código penal),Homes,26-40,41
2021,137,Cataluña,edat_delicte,Contra la Constitución,Delitos (nuevo Código penal),Homes,26-40,2
2021,137,Cataluña,edat_delicte,Contra el orden público,Delitos (nuevo Código penal),Homes,26-40,57
2021,137,Cataluña,edat_delicte,Faltas,Delitos (nuevo Código penal),Homes,26-40,3
2021,137,Cataluña,edat_delicte,Violencia de género,Delitos (nuevo Código penal),Homes,26-40,247
2021,137,Cataluña,edat_delicte,Otros,Delitos (nuevo Código penal),Homes,26-40,10
2021,137,Cataluña,edat_delicte,Total,Delitos (nuevo Código penal),Homes,26-40,3185
2021,137,Cataluña,edat_delicte,Delitos (antiguo Código penal),,Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Calsedades,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Otros,Delitos (antiguo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Dones,26-40,210
2021,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Dones,26-40,18
2021,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Dones,26-40,11
2021,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Dones,26-40,1
2021,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Dones,26-40,1
2021,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Dones,26-40,1
2021,137,Cataluña,edat_delicte,Omisión del deber de socorro,Delitos (nuevo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra los derechos de los ciudadanos extrangeros,Delitos (nuevo Código penal),Dones,26-40,1
2021,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Dones,26-40,88
2021,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra el derecho de los trabajadores,Delitos (nuevo Código penal),Dones,26-40,1
2021,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Dones,26-40,73
2021,137,Cataluña,edat_delicte,De las falsedades,Delitos (nuevo Código penal),Dones,26-40,2
2021,137,Cataluña,edat_delicte,Contra la Administración pública,Delitos (nuevo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (nuevo Código penal),Dones,26-40,2
2021,137,Cataluña,edat_delicte,Contra la Constitución,Delitos (nuevo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Contra el orden público,Delitos (nuevo Código penal),Dones,26-40,2
2021,137,Cataluña,edat_delicte,Faltas,Delitos (nuevo Código penal),Dones,26-40,2
2021,137,Cataluña,edat_delicte,Violencia de género,Delitos (nuevo Código penal),Dones,26-40,0
2021,137,Cataluña,edat_delicte,Otros,Delitos (nuevo Código penal),Dones,26-40,7
2021,137,Cataluña,edat_delicte,Total,Delitos (nuevo Código penal),Dones,26-40,210
2022,137,Cataluña,edat_delicte,Delitos (antiguo Código penal),,Total,26-40,3
2022,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Calsedades,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Total,26-40,1
2022,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Total,26-40,2
2022,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Otros,Delitos (antiguo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Total,26-40,3327
2022,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Total,26-40,323
2022,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Total,26-40,133
2022,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Total,26-40,28
2022,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Total,26-40,7
2022,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Total,26-40,301
2022,137,Cataluña,edat_delicte,Omisión del deber de socorro,Delitos (nuevo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Total,26-40,6
2022,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Total,26-40,3
2022,137,Cataluña,edat_delicte,Contra los derechos de los ciudadanos extrangeros,Delitos (nuevo Código penal),Total,26-40,1
2022,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Total,26-40,1466
2022,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Contra el derecho de los trabajadores,Delitos (nuevo Código penal),Total,26-40,0
2022,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Total,26-40,650
2022,137,Cataluña,edat_delicte,De las falsedades,Delitos (nuevo Código penal),Total,26-40,9
2022,137,Cataluña,edat_delicte,Contra la Administración pública,Delitos (nuevo Código penal),Total,26-40,1
2022,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (nuevo Código penal),Total,26-40,59
2022,137,Cataluña,edat_delicte,Contra la Constitución,Delitos (nuevo Código penal),Total,26-40,1
2022,137,Cataluña,edat_delicte,Contra el orden público,Delitos (nuevo Código penal),Total,26-40,77
2022,137,Cataluña,edat_delicte,Faltas,Delitos (nuevo Código penal),Total,26-40,7
2022,137,Cataluña,edat_delicte,Violencia de género,Delitos (nuevo Código penal),Total,26-40,239
2022,137,Cataluña,edat_delicte,Otros,Delitos (nuevo Código penal),Total,26-40,16
2022,137,Cataluña,edat_delicte,Total,Delitos (nuevo Código penal),Total,26-40,3330
2022,137,Cataluña,edat_delicte,Delitos (antiguo Código penal),,Homes,26-40,3
2022,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Calsedades,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Homes,26-40,1
2022,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Homes,26-40,2
2022,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Otros,Delitos (antiguo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Homes,26-40,3131
2022,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Homes,26-40,305
2022,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Homes,26-40,125
2022,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Homes,26-40,28
2022,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Homes,26-40,7
2022,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Homes,26-40,300
2022,137,Cataluña,edat_delicte,Omisión del deber de socorro,Delitos (nuevo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Homes,26-40,6
2022,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Homes,26-40,3
2022,137,Cataluña,edat_delicte,Contra los derechos de los ciudadanos extrangeros,Delitos (nuevo Código penal),Homes,26-40,1
2022,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Homes,26-40,1381
2022,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Contra el derecho de los trabajadores,Delitos (nuevo Código penal),Homes,26-40,0
2022,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Homes,26-40,584
2022,137,Cataluña,edat_delicte,De las falsedades,Delitos (nuevo Código penal),Homes,26-40,7
2022,137,Cataluña,edat_delicte,Contra la Administración pública,Delitos (nuevo Código penal),Homes,26-40,1
2022,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (nuevo Código penal),Homes,26-40,51
2022,137,Cataluña,edat_delicte,Contra la Constitución,Delitos (nuevo Código penal),Homes,26-40,1
2022,137,Cataluña,edat_delicte,Contra el orden público,Delitos (nuevo Código penal),Homes,26-40,73
2022,137,Cataluña,edat_delicte,Faltas,Delitos (nuevo Código penal),Homes,26-40,6
2022,137,Cataluña,edat_delicte,Violencia de género,Delitos (nuevo Código penal),Homes,26-40,239
2022,137,Cataluña,edat_delicte,Otros,Delitos (nuevo Código penal),Homes,26-40,13
2022,137,Cataluña,edat_delicte,Total,Delitos (nuevo Código penal),Homes,26-40,3134
2022,137,Cataluña,edat_delicte,Delitos (antiguo Código penal),,Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Calsedades,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Otros,Delitos (antiguo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Dones,26-40,196
2022,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Dones,26-40,18
2022,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Dones,26-40,8
2022,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Dones,26-40,1
2022,137,Cataluña,edat_delicte,Omisión del deber de socorro,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra los derechos de los ciudadanos extrangeros,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Dones,26-40,85
2022,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra el derecho de los trabajadores,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Dones,26-40,66
2022,137,Cataluña,edat_delicte,De las falsedades,Delitos (nuevo Código penal),Dones,26-40,2
2022,137,Cataluña,edat_delicte,Contra la Administración pública,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (nuevo Código penal),Dones,26-40,8
2022,137,Cataluña,edat_delicte,Contra la Constitución,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Contra el orden público,Delitos (nuevo Código penal),Dones,26-40,4
2022,137,Cataluña,edat_delicte,Faltas,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Violencia de género,Delitos (nuevo Código penal),Dones,26-40,0
2022,137,Cataluña,edat_delicte,Otros,Delitos (nuevo Código penal),Dones,26-40,4
2022,137,Cataluña,edat_delicte,Total,Delitos (nuevo Código penal),Dones,26-40,196
2023,137,Cataluña,edat_delicte,Delitos (antiguo Código penal),,Total,26-40,2
2023,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Calsedades,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Total,26-40,2
2023,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Otros,Delitos (antiguo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Total,26-40,3459
2023,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Total,26-40,340
2023,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Total,26-40,163
2023,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Total,26-40,37
2023,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Total,26-40,8
2023,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Total,26-40,304
2023,137,Cataluña,edat_delicte,Omisión del deber de socorro,Delitos (nuevo Código penal),Total,26-40,0
2023,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Total,26-40,3
2023,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Total,26-40,0
